customer_identifier,total_transactions,average_spend,item_in_basket,treatment,total_transactions_post,average_spend_post
5443367,31,74.87,23,0,30,74.87
3253864,37,71.36,22,0,36,71.36
4455264,28,77.13,16,0,27,77.13
4327328,27,70.18,10,0,26,70.18
5381039,34,86.39,24,0,33,86.39
4933027,34,78.76,18,0,33,78.76
4864709,37,79.17,20,0,36,79.17
3904302,39,76.43,18,0,38,76.43
3660262,31,75.54,9,0,30,75.54
4513008,26,66.01,12,0,26,66.01
4209755,37,69.6,18,0,36,69.6
5245429,38,85.35,17,0,37,85.35
3752191,36,78.33,15,0,35,78.33
3787792,37,67.24,13,0,36,67.24
5025294,31,69.08,20,0,30,69.08
4996941,28,71.17,19,0,27,71.17
4157466,30,77.48,12,0,29,77.48
3630485,30,68.85,11,0,29,68.85
3251476,36,70.59,17,0,35,70.59
4800784,33,73.56,16,0,32,73.56
5143206,35,76.2,17,0,34,76.2
3536059,22,76.28,10,0,22,76.28
5001508,28,80.64,21,0,27,80.64
3109505,23,70.25,14,0,23,70.25
3818776,30,69.85,15,0,29,69.85
4943508,21,80.02,15,0,21,80.02
4902228,24,80.56,15,0,24,80.56
5452819,17,76.56,15,0,17,76.56
4169131,23,80.75,23,0,23,80.75
4386099,26,77,16,0,26,77
4613156,27,71.13,14,0,26,71.13
4386185,24,72.9,18,0,24,72.9
3826932,38,73.09,16,0,37,73.09
3089294,28,74,19,0,27,74
4692715,34,78.37,20,0,33,78.37
3432547,34,73.46,16,0,33,73.46
3881925,27,60.48,17,0,26,60.48
3810753,31,84.47,11,0,30,84.47
3377785,27,71.04,20,0,26,71.04
4187998,32,78.42,11,0,31,78.42
4294487,21,75.44,15,0,21,75.44
4398943,26,67.07,19,0,26,67.07
4092479,31,58.51,19,0,30,58.51
4031065,36,80.48,23,0,35,80.48
3471713,25,70.43,19,0,25,70.43
4859056,29,80.45,23,0,28,80.45
5132840,38,76.15,16,0,37,76.15
3894659,33,76.87,20,0,32,76.87
4405932,31,72.34,19,0,30,72.34
4815700,35,69.33,12,0,34,69.33
3045672,33,75.67,15,0,32,75.67
4092020,35,74.05,15,0,34,74.05
5385280,20,82.34,15,0,20,82.34
3024751,34,80.35,15,0,33,80.35
3729855,33,70.29,22,0,32,70.29
4332206,27,73.72,22,0,26,73.72
5376380,31,59.94,18,0,30,59.94
5457926,46,82.35,20,0,45,82.35
3944186,32,68.39,15,0,31,68.39
3219880,34,77.97,19,0,33,77.97
5168381,22,75.39,18,0,22,75.39
3707777,20,72.93,17,0,20,72.93
3453401,20,76.47,15,0,20,76.47
4664133,33,69.23,20,0,32,69.23
3538658,28,72.42,15,0,27,72.42
3487287,30,80.6,17,0,29,80.6
3540301,40,75.96,13,0,39,75.96
3154219,32,61.08,19,0,31,61.08
3646947,34,76.95,15,0,33,76.95
5316575,28,78.44,20,0,27,78.44
3090933,31,69.43,13,0,30,69.43
3775117,34,68.91,13,0,33,68.91
3563910,34,81.37,18,0,33,81.37
3583129,28,83.29,13,0,27,83.29
3872231,27,70.97,18,0,26,70.97
4628098,31,83.91,15,0,30,83.91
3107374,30,66.32,17,0,29,66.32
3690500,22,73.47,21,0,22,73.47
4099932,23,69.01,12,0,23,69.01
3425726,32,88.54,18,0,31,88.54
3895667,28,84.02,24,0,27,84.02
3845672,35,76.88,14,0,34,76.88
4414093,37,76.82,18,0,36,76.82
3622467,36,80.31,25,0,35,80.31
4993004,31,69.12,26,0,30,69.12
5414881,30,72.2,11,0,29,72.2
5046955,22,70.63,16,0,22,70.63
3958482,29,63.75,16,0,28,63.75
4019313,27,72.69,20,0,26,72.69
3642937,26,77.17,22,0,26,77.17
4385267,28,73.02,10,0,27,73.02
5134161,26,67.62,25,0,26,67.62
3440482,29,77.57,14,0,28,77.57
5416577,40,68.2,19,0,39,68.2
4538544,29,64.01,15,0,28,64.01
4232768,19,81.79,21,0,19,81.79
3809475,33,65.22,15,0,32,65.22
3901033,30,70.48,15,0,29,70.48
4682493,34,84.3,12,0,33,84.3
3086767,31,67.56,17,0,30,67.56
4648217,28,63.92,13,0,27,63.92
3551708,34,73.92,14,0,33,73.92
3906988,37,87.94,14,0,36,87.94
4516217,27,77.57,18,0,26,77.57
5127791,31,73.58,24,0,30,73.58
4733066,27,73.94,11,0,26,73.94
4568849,22,82.24,14,0,22,82.24
4818607,27,80.1,21,0,26,80.1
3443816,34,81.35,13,0,33,81.35
3860971,23,83.5,15,0,23,83.5
4924398,36,65.68,15,0,35,65.68
5049078,31,83.68,20,0,30,83.68
4535826,24,79.87,18,0,24,79.87
5327188,36,79.26,25,0,35,79.26
3748581,31,67.34,19,0,30,67.34
4210657,29,65.92,7,0,28,65.92
4771054,36,70.61,14,0,35,70.61
4108375,23,85.63,13,0,23,85.63
3583575,24,68.84,16,0,24,68.84
4491704,30,65.04,11,0,29,65.04
3635761,26,82.96,18,0,26,82.96
4924742,34,70.39,13,0,33,70.39
3648852,26,67.05,17,0,26,67.05
5043670,31,73.93,21,0,30,73.93
5219152,30,74.92,21,0,29,74.92
3019410,25,69.13,15,0,25,69.13
3035222,32,80.89,10,0,31,80.89
3081885,29,74.97,23,0,28,74.97
5462742,27,85.18,28,0,26,85.18
3036719,36,82.06,19,0,35,82.06
3593206,27,77.95,16,0,26,77.95
4226423,27,72.52,18,0,26,72.52
3567529,26,85.85,31,0,26,85.85
5254933,38,70.32,12,0,37,70.32
3179518,35,67.94,20,0,34,67.94
4478237,30,84.81,22,0,29,84.81
4423738,30,86.16,20,0,29,86.16
3763799,35,72.14,14,0,34,72.14
4543994,21,86.36,18,0,21,86.36
5021512,24,76.62,14,0,24,76.62
3669446,37,68.59,18,0,36,68.59
5423179,27,83.02,14,0,26,83.02
4545515,27,74.11,19,0,26,74.11
4097477,29,73.29,25,0,28,73.29
4348986,21,66.94,21,0,21,66.94
3850820,25,69.13,9,0,25,69.13
4685778,35,75.69,14,0,34,75.69
4993430,33,79.57,18,0,32,79.57
3443981,31,65.76,14,0,30,65.76
4694250,34,60.04,12,0,33,60.04
3492028,41,75.82,18,0,40,75.82
3369008,30,73.99,18,0,29,73.99
3377558,36,87.93,18,0,35,87.93
4887724,24,71.92,17,0,24,71.92
4052821,29,74.47,23,0,28,74.47
3614165,24,69.35,21,0,24,69.35
3567180,33,81.12,17,0,32,81.12
4615658,26,73.15,14,0,26,73.15
3607449,31,76.28,16,0,30,76.28
3273143,28,88.11,13,0,27,88.11
3005412,34,83.52,22,0,33,83.52
3128715,34,67.78,18,0,33,67.78
3405943,23,66.07,15,0,23,66.07
3683451,32,63.45,13,0,31,63.45
4483874,32,76.63,20,0,31,76.63
3127946,28,68.75,17,0,27,68.75
4816395,36,73.54,14,0,35,73.54
4541717,30,69.69,19,0,29,69.69
5338960,30,73.4,20,0,29,73.4
3322333,20,81.6,27,0,20,81.6
5314292,34,67.04,16,0,33,67.04
4402212,26,87.25,27,0,26,87.25
4916770,30,72.73,17,0,29,72.73
5496072,36,88.35,18,0,35,88.35
5168169,34,68.61,19,0,33,68.61
3511431,31,68.03,21,0,30,68.03
3537229,31,76.36,11,0,30,76.36
4723417,30,77.25,17,0,29,77.25
5121958,31,76.26,15,0,30,76.26
4514488,40,58.8,10,0,39,58.8
4734857,38,65.6,18,0,37,65.6
3898648,24,71.87,24,0,24,71.87
3896533,25,63.95,17,0,25,63.95
4223236,27,77.14,18,0,26,77.14
4166694,34,75.05,15,0,33,75.05
3142217,21,80.3,21,0,21,80.3
3511746,28,74.04,16,0,27,74.04
3953489,30,71.82,14,0,29,71.82
3490882,22,85.18,16,0,22,85.18
5301770,27,79.25,20,0,26,79.25
5001152,29,87.26,24,0,28,87.26
5424710,29,52.97,14,0,28,52.97
3215277,35,73.98,16,0,34,73.98
4096614,26,86.31,16,0,26,86.31
4361143,20,73.01,20,0,20,73.01
3858449,41,73.72,13,0,40,73.72
4643383,22,71.05,11,0,22,71.05
4558712,37,62.54,18,0,36,62.54
4887648,32,82.62,17,0,31,82.62
3279856,30,78.01,17,0,29,78.01
3806880,36,85.51,16,0,35,85.51
4713922,24,57.12,11,0,24,57.12
3605404,28,74.08,25,0,27,74.08
4034760,41,81.11,17,0,40,81.11
3972264,31,73.7,18,0,30,73.7
4696112,17,81.02,23,0,17,81.02
3214396,28,85.51,14,0,27,85.51
5270281,35,77.35,9,0,34,77.35
3264335,33,77.14,22,0,32,77.14
4031606,26,73.42,10,0,26,73.42
5309243,22,75.44,14,0,22,75.44
3691608,23,78.2,22,0,23,78.2
5143059,26,73.58,17,0,26,73.58
4111153,25,70.55,14,0,25,70.55
3543784,37,79.15,18,0,36,79.15
4322995,31,68.29,15,0,30,68.29
3102759,21,76.27,19,0,21,76.27
3382905,45,73.8,19,0,44,73.8
3173497,41,75.37,15,0,40,75.37
5461850,30,66.48,22,0,29,66.48
3108574,26,71.08,22,0,26,71.08
4863774,31,82.22,17,0,30,82.22
3876148,34,83.01,15,0,33,83.01
4241112,35,63.84,18,0,34,63.84
4798426,42,77.36,11,0,41,77.36
5464318,34,76.24,13,0,33,76.24
5043337,26,93.07,10,0,26,93.07
4467034,33,82.37,19,0,32,82.37
3078976,25,67.38,27,0,25,67.38
3869044,34,77.07,20,0,33,77.07
4620999,25,67.91,15,0,25,67.91
3906720,36,79.16,11,0,35,79.16
4153339,29,78.02,14,0,28,78.02
4301277,36,71.03,24,0,35,71.03
3934594,27,84.76,14,0,26,84.76
4760287,43,63.32,19,0,42,63.32
4020067,31,62.48,16,0,30,62.48
3251327,30,76.72,17,0,29,76.72
3691346,42,75.73,12,0,41,75.73
4688969,23,76.28,13,0,23,76.28
3146694,37,79.67,18,0,36,79.67
5474488,27,84.05,16,0,26,84.05
4017967,33,80.8,16,0,32,80.8
3411195,29,83.6,18,0,28,83.6
4886705,29,67.26,18,0,28,67.26
4872905,26,79.19,18,0,26,79.19
3819687,34,64.35,15,0,33,64.35
5435068,34,64.22,18,0,33,64.22
4569860,34,81.84,15,0,33,81.84
5249159,24,71.29,16,0,24,71.29
4304345,22,71.67,18,0,22,71.67
5185012,31,66.21,16,0,30,66.21
4226921,36,59.63,16,0,35,59.63
5084779,34,81.08,9,0,33,81.08
5040683,23,77.41,18,0,23,77.41
3153141,26,76.36,19,0,26,76.36
4130662,26,76.13,14,0,26,76.13
5413294,30,70.58,12,0,29,70.58
4544621,28,75.12,23,0,27,75.12
4936859,26,87.55,17,0,26,87.55
3541802,44,72.45,20,0,43,72.45
4122661,32,63.74,17,0,31,63.74
3692393,27,71.08,18,0,26,71.08
3185896,22,82.06,12,0,22,82.06
3361454,31,77.32,15,0,30,77.32
4766164,34,76.77,15,0,33,76.77
4917089,44,70.47,14,0,43,70.47
4859434,22,72.52,14,0,22,72.52
3774521,35,73.51,15,0,34,73.51
5103176,33,71.6,16,0,32,71.6
4663246,26,68.67,22,0,26,68.67
5137567,43,69.83,18,0,42,69.83
3327656,23,71.5,13,0,23,71.5
3386828,34,81.25,18,0,33,81.25
5014452,35,72.73,13,0,34,72.73
3081512,26,66.59,19,0,26,66.59
5280460,32,76.64,13,0,31,76.64
5400822,26,83.87,20,0,26,83.87
3510850,24,76.86,18,0,24,76.86
4179892,17,73.4,15,0,17,73.4
3620335,38,63.36,11,0,37,63.36
4124738,29,74.33,12,0,28,74.33
4728671,29,71.84,19,0,28,71.84
3550899,35,83.32,22,0,34,83.32
3319206,30,76.27,18,0,29,76.27
4669927,31,79.5,22,0,30,79.5
4129095,34,76.75,19,0,33,76.75
3136910,23,84.08,14,0,23,84.08
4837638,26,82.52,16,0,26,82.52
4219789,43,72.75,15,0,42,72.75
3128509,28,82.36,20,0,27,82.36
4902583,34,82.68,15,0,33,82.68
4363745,40,69.57,18,0,39,69.57
5224074,33,80.87,11,0,32,80.87
4575147,22,78.45,21,0,22,78.45
3184890,40,66.69,17,0,39,66.69
3923681,28,60.23,20,0,27,60.23
5010488,40,81.2,14,0,39,81.2
4934005,28,74.86,16,0,27,74.86
3132641,37,67.66,15,0,36,67.66
3540932,28,88.59,16,0,27,88.59
4239931,28,73.62,11,0,27,73.62
4856017,30,66.11,15,0,29,66.11
3427173,29,76.47,15,0,28,76.47
3235881,32,70.06,19,0,31,70.06
3466235,28,80.75,14,0,27,80.75
3997054,32,70.87,23,0,31,70.87
5108866,31,70.96,14,0,30,70.96
5285546,35,73.96,24,0,34,73.96
5027296,24,78.92,12,0,24,78.92
4737742,25,67.05,12,0,25,67.05
4954123,28,81.34,18,0,27,81.34
4261706,29,74.46,16,0,28,74.46
4039997,23,80.14,21,0,23,80.14
5178787,37,68.44,8,0,36,68.44
3971751,18,72.09,13,0,18,72.09
4286568,28,82.57,15,0,27,82.57
3106435,35,64.08,25,0,34,64.08
3491753,30,79.16,11,0,29,79.16
4400234,37,82.6,17,0,36,82.6
4894617,24,76.12,17,0,24,76.12
3615517,23,76.91,9,0,23,76.91
4455728,24,82.44,18,0,24,82.44
4644669,33,73.26,13,0,32,73.26
3042158,26,73.93,13,0,26,73.93
3263802,25,83.24,27,0,25,83.24
3003078,24,67.96,12,0,24,67.96
4092435,27,70.53,20,0,26,70.53
3409831,36,78.58,25,0,35,78.58
4879433,36,63.68,15,0,35,63.68
3016448,32,76.02,16,0,31,76.02
3277387,19,74.28,8,0,19,74.28
4582394,32,76.2,14,0,31,76.2
3515222,36,75.43,15,0,35,75.43
3821825,35,82.16,18,0,34,82.16
4140983,32,74.62,13,0,31,74.62
3952829,29,78.55,11,0,28,78.55
4196143,31,79.71,19,0,30,79.71
4337892,25,66,20,0,25,66
3713766,35,80.87,24,0,34,80.87
4512412,35,71.1,16,0,34,71.1
3834348,28,65.8,21,0,27,65.8
5202304,22,75.11,11,0,22,75.11
4031888,30,70.29,22,0,29,70.29
5471892,31,79.21,11,0,30,79.21
3862342,18,69.1,16,0,18,69.1
3547016,27,75.69,18,0,26,75.69
3476998,34,89.88,17,0,33,89.88
4945421,32,65.64,12,0,31,65.64
4327941,21,64.84,18,0,21,64.84
3684322,34,77.58,13,0,33,77.58
3383892,23,71.46,13,0,23,71.46
3009720,36,79.77,17,0,35,79.77
5306850,26,82.31,14,0,26,82.31
4109349,30,77.6,17,0,29,77.6
3545126,22,69.34,15,0,22,69.34
3526517,25,61.49,23,0,25,61.49
4781254,31,69.49,20,0,30,69.49
3956962,29,81.18,17,0,28,81.18
4475543,31,74.92,25,0,30,74.92
3018841,43,68.71,22,0,42,68.71
4726846,22,72.86,14,0,22,72.86
5363569,28,58.26,15,0,27,58.26
3683811,25,71.92,21,0,25,71.92
3933375,23,65.84,17,0,23,65.84
4563151,33,76.7,15,0,32,76.7
3470261,28,73.27,17,0,27,73.27
5173644,41,70.05,15,0,40,70.05
4396595,24,75.79,22,0,24,75.79
4934493,25,77.72,17,0,25,77.72
3480855,31,72.32,10,0,30,72.32
4634333,29,78.95,13,0,28,78.95
3147896,31,75.54,13,0,30,75.54
3393142,37,75.94,19,0,36,75.94
3787965,28,76.43,13,0,27,76.43
4353819,24,84.76,16,0,24,84.76
3452317,32,66.41,10,0,31,66.41
3759315,29,69.9,17,0,28,69.9
5035226,21,88.41,15,0,21,88.41
5137775,35,74.24,14,0,34,74.24
5257097,18,75.41,17,0,18,75.41
3873386,31,75.85,25,0,30,75.85
4311165,28,89.5,18,0,27,89.5
3314863,22,70.51,19,0,22,70.51
4517471,32,72.26,16,0,31,72.26
3236650,26,82.65,20,0,26,82.65
4395825,38,85.22,16,0,37,85.22
3043360,29,75.56,22,0,28,75.56
3880289,26,86.27,24,0,26,86.27
3398243,22,76.23,12,0,22,76.23
3866632,28,70.19,15,0,27,70.19
5485260,28,84.97,15,0,27,84.97
5144732,31,64.67,12,0,30,64.67
3434157,15,74.85,16,0,15,74.85
5080567,27,78.11,20,0,26,78.11
4067385,25,72.91,16,0,25,72.91
4530464,23,77.04,19,0,23,77.04
4807226,30,70.03,20,0,29,70.03
4467711,39,72.12,17,0,38,72.12
3496261,25,80.3,15,0,25,80.3
4487366,27,65.79,24,0,26,65.79
4937779,24,74.49,13,0,24,74.49
3983334,34,79.73,24,0,33,79.73
4550618,35,76.62,23,0,34,76.62
3322800,19,68.37,20,0,19,68.37
3494536,43,80.53,11,0,42,80.53
5435094,34,75.25,18,0,33,75.25
4341631,21,66.37,17,0,21,66.37
5210697,36,63.58,22,0,35,63.58
3189327,34,79.3,18,0,33,79.3
3525085,44,68.12,18,0,43,68.12
4203761,21,83.16,14,0,21,83.16
5092507,30,67.76,20,0,29,67.76
4581271,37,65.32,21,0,36,65.32
4601196,25,86.35,11,0,25,86.35
3048248,27,72.52,19,0,26,72.52
5263422,28,58.93,14,0,27,58.93
5433733,31,73.98,17,0,30,73.98
4372380,38,63.55,12,0,37,63.55
4595447,18,60.92,16,0,18,60.92
4183729,28,59.05,21,0,27,59.05
3702099,27,92.82,21,0,26,92.82
3341657,30,68.26,17,0,29,68.26
4740692,36,77.42,21,0,35,77.42
3582258,35,79.46,12,0,34,79.46
5275044,26,67.8,17,0,26,67.8
3212772,29,68.91,13,0,28,68.91
4960247,28,74.15,15,0,27,74.15
5259041,36,78.83,24,0,35,78.83
4158682,27,80.16,19,0,26,80.16
5236245,22,78.39,13,0,22,78.39
5180931,28,75.86,17,0,27,75.86
5387519,37,72.88,17,0,36,72.88
4031629,26,71.49,22,0,26,71.49
4368372,30,75.75,9,0,29,75.75
4281247,33,74.97,20,0,32,74.97
3031599,25,81.22,13,0,25,81.22
3731248,23,77.26,25,0,23,77.26
3347866,36,72.32,19,0,35,72.32
5429364,36,65.3,15,0,35,65.3
4737197,25,74.93,17,0,25,74.93
5457179,26,72.27,12,0,26,72.27
5465450,25,75.86,14,0,25,75.86
4796776,32,75.55,18,0,31,75.55
5106731,29,77.61,23,0,28,77.61
3167386,37,66.48,18,0,36,66.48
4822551,21,72.71,14,0,21,72.71
3109500,37,66.66,18,0,36,66.66
4477880,30,76.68,23,0,29,76.68
3786745,31,61.69,12,0,30,61.69
3422627,38,53.37,17,0,37,53.37
3736829,32,77.34,22,0,31,77.34
3967023,42,73.65,13,0,41,73.65
3596442,28,83.68,28,0,27,83.68
5014130,30,79.16,15,0,29,79.16
4487872,24,77.74,13,0,24,77.74
3191726,21,64.06,14,0,21,64.06
3715083,24,70.11,20,0,24,70.11
3701744,34,78.38,10,0,33,78.38
5123155,29,90.74,19,0,28,90.74
4956048,33,68.95,11,0,32,68.95
5033897,41,75.36,22,0,40,75.36
3060986,29,86.53,16,0,28,86.53
3102062,27,78.04,11,0,26,78.04
3817144,30,74.92,17,0,29,74.92
5354116,34,83.9,20,0,33,83.9
5171803,24,72.49,22,0,24,72.49
4196845,28,72.47,15,0,27,72.47
4879581,20,66.42,21,0,20,66.42
4533684,29,70.46,14,0,28,70.46
3254733,23,89.28,23,0,23,89.28
3046879,34,83.9,16,0,33,83.9
3485349,35,67.78,16,0,34,67.78
5068217,33,71.75,12,0,32,71.75
5177401,38,78.77,16,0,37,78.77
4767274,19,65.05,11,0,19,65.05
4294633,35,66.4,21,0,34,66.4
3966460,32,60.27,26,0,31,60.27
4639412,30,74.15,23,0,29,74.15
4074299,26,82.52,30,0,26,82.52
5351753,21,77.09,15,0,21,77.09
4588507,24,87.19,16,0,24,87.19
4439696,32,67.43,15,0,31,67.43
4757972,20,77.96,19,0,20,77.96
4210094,28,74.47,18,0,27,74.47
3670664,25,83.06,22,0,25,83.06
3853242,24,74.58,8,0,24,74.58
4713397,33,60.93,18,0,32,60.93
3955673,26,88.56,15,0,26,88.56
3719009,24,87.27,21,0,24,87.27
5149667,34,64.09,8,0,33,64.09
4100719,32,69.11,9,0,31,69.11
5425728,45,66.7,16,0,44,66.7
3055738,27,82.43,11,0,26,82.43
5128010,35,74.72,18,0,34,74.72
3420457,30,79.94,22,0,29,79.94
4199378,30,71,16,0,29,71
3270175,39,80.68,13,0,38,80.68
3937118,36,84.07,22,0,35,84.07
4579628,36,66.8,9,0,35,66.8
5083594,26,77.99,16,0,26,77.99
3663409,33,67.18,18,0,32,67.18
4848250,27,79.66,17,0,26,79.66
3771874,31,59.83,22,0,30,59.83
5431580,29,75.59,14,0,28,75.59
4703282,27,73.57,12,0,26,73.57
4534203,29,74.97,18,0,28,74.97
4406448,30,59.56,20,0,29,59.56
4267267,31,74.11,16,0,30,74.11
3995121,27,67.18,13,0,26,67.18
5182417,40,73.06,19,0,39,73.06
3492137,40,76.83,18,0,39,76.83
3821547,34,70.16,21,0,33,70.16
4302315,37,88.34,16,0,36,88.34
3310257,30,88.16,24,0,29,88.16
5010547,22,82.04,12,0,22,82.04
3014144,27,64.74,19,0,26,64.74
4081843,29,73.68,17,0,28,73.68
4061906,35,81.55,16,0,34,81.55
3469951,33,70.22,16,0,32,70.22
4757574,29,72.26,19,0,28,72.26
4029586,18,66.34,17,0,18,66.34
3509037,31,81.08,18,0,30,81.08
3411089,20,68.61,9,0,20,68.61
4547768,39,81.02,15,0,38,81.02
3437483,34,71.21,16,0,33,71.21
4407043,34,74.55,10,0,33,74.55
5316466,30,75.32,17,0,29,75.32
3827185,36,79.62,17,0,35,79.62
3680928,22,72.25,21,0,22,72.25
4219165,31,73.08,21,0,30,73.08
3613182,36,70.37,14,0,35,70.37
3563687,35,81.68,11,0,34,81.68
3627798,31,89.09,14,0,30,89.09
4275433,29,79.68,19,0,28,79.68
3004971,26,69.52,17,0,26,69.52
5395398,18,81.19,16,0,18,81.19
5156207,27,72.53,15,0,26,72.53
4717904,38,65.84,21,0,37,65.84
3723517,27,74.53,12,0,26,74.53
5329455,24,69.32,11,0,24,69.32
5284128,26,81.42,19,0,26,81.42
4809101,28,69.36,24,0,27,69.36
3632172,36,84.15,16,0,35,84.15
4305731,31,66.47,21,0,30,66.47
3223900,27,76.09,18,0,26,76.09
4257263,26,80.68,10,0,26,80.68
5148071,27,64.63,18,0,26,64.63
4388678,36,77.12,25,0,35,77.12
5347446,26,77.37,23,0,26,77.37
3130124,24,71.35,20,0,24,71.35
4317349,26,72.87,21,0,26,72.87
3938061,27,80.8,21,0,26,80.8
3867627,26,76.85,15,0,26,76.85
3854985,38,68.57,14,0,37,68.57
5300523,27,79.67,15,0,26,79.67
5217502,31,75.95,20,0,30,75.95
3805574,45,81.92,21,0,44,81.92
4601493,35,65.1,13,0,34,65.1
5263293,26,78.21,12,0,26,78.21
4644147,21,66.27,14,0,21,66.27
4814168,27,84.21,15,0,26,84.21
3444436,28,83.65,16,0,27,83.65
4003776,29,79.65,16,0,28,79.65
5199657,29,68.25,16,0,28,68.25
3335570,33,60.83,17,0,32,60.83
4431424,30,79.79,15,0,29,79.79
3578265,29,77.93,16,0,28,77.93
4120813,21,73.82,20,0,21,73.82
4479083,29,84.1,22,0,28,84.1
5311139,34,78.53,18,0,33,78.53
5468327,28,87.53,16,0,27,87.53
3362544,25,72.04,24,0,25,72.04
3887477,20,65.55,17,0,20,65.55
3922362,30,62.44,16,0,29,62.44
4269853,25,82.76,21,0,25,82.76
3399191,37,72.08,18,0,36,72.08
4877147,31,72.29,21,0,30,72.29
4427744,27,70.02,24,0,26,70.02
4364353,40,69.58,12,0,39,69.58
4902152,35,86.32,21,0,34,86.32
5025291,29,72.46,25,0,28,72.46
4574167,31,75.59,18,0,30,75.59
5134198,28,71.17,10,0,27,71.17
3419902,33,79.15,16,0,32,79.15
3468128,26,75.52,10,0,26,75.52
4817666,25,74.72,16,0,25,74.72
4419326,32,73.54,16,0,31,73.54
4038763,26,78.68,22,0,26,78.68
5122777,34,75.56,15,0,33,75.56
4109440,33,78.16,20,0,32,78.16
5307869,31,64.22,20,0,30,64.22
3715818,21,73.14,19,0,21,73.14
4214725,31,70.13,17,0,30,70.13
3588523,29,66.67,18,0,28,66.67
4348920,32,77.08,22,0,31,77.08
3766367,30,70.24,12,0,29,70.24
4460398,31,62.56,11,0,30,62.56
4311565,28,71.01,22,0,27,71.01
5461055,29,68.26,18,0,28,68.26
4664112,34,71.61,18,0,33,71.61
3129735,31,76.51,16,0,30,76.51
3487144,35,79.86,25,0,34,79.86
4483933,35,66.19,17,0,34,66.19
3334879,29,81.09,16,0,28,81.09
4333400,29,62.07,22,0,28,62.07
4350219,25,73.68,15,0,25,73.68
3010464,25,68.96,14,0,25,68.96
3865754,34,64.57,13,0,33,64.57
3326807,27,75.62,15,0,26,75.62
5292178,34,71.55,8,0,33,71.55
4258622,22,74.5,10,0,22,74.5
5155513,39,68.77,17,0,38,68.77
3193650,34,66.5,13,0,33,66.5
3514897,27,75.94,18,0,26,75.94
4962190,31,88.78,17,0,30,88.78
3593400,30,79.56,22,0,29,79.56
4026929,28,62.53,9,0,27,62.53
5117888,33,74.68,18,0,32,74.68
3425089,31,62.51,11,0,30,62.51
4097127,27,70.35,18,0,26,70.35
3584517,32,70.76,17,0,31,70.76
4286341,33,73.69,18,0,32,73.69
4433810,38,70.24,21,0,37,70.24
5267072,22,77.89,18,0,22,77.89
4917708,36,74.8,22,0,35,74.8
4996439,24,77.41,21,0,24,77.41
5227572,25,81.06,18,0,25,81.06
3510953,35,85.54,14,0,34,85.54
4599349,29,89.9,19,0,28,89.9
3243601,25,77.54,13,0,25,77.54
4463501,38,72.16,14,0,37,72.16
3131733,28,69.07,5,0,27,69.07
3985093,25,72.78,14,0,25,72.78
4158631,25,74.35,13,0,25,74.35
3108871,44,69.74,22,0,43,69.74
3930761,29,60.38,15,0,28,60.38
5467984,33,78.74,20,0,32,78.74
4559333,28,76.23,17,0,27,76.23
3638964,38,59.89,19,0,37,59.89
5447894,34,75.15,16,0,33,75.15
3495924,38,72.31,22,0,37,72.31
3319095,39,72.97,20,0,38,72.97
4452000,27,78.66,12,0,26,78.66
5087092,32,68.73,13,0,31,68.73
3030210,39,71.24,20,0,38,71.24
5268631,30,75.88,16,0,29,75.88
3019981,32,78.33,17,0,31,78.33
4469059,29,79.99,19,0,28,79.99
3448961,24,90.53,18,0,24,90.53
3006809,31,85.11,12,0,30,85.11
3405975,29,69.63,19,0,28,69.63
4869967,33,70.29,26,0,32,70.29
3327833,25,72.41,12,0,25,72.41
3421877,30,68.48,14,0,29,68.48
4249563,28,72.22,18,0,27,72.22
4595801,31,81.65,14,0,30,81.65
3953708,23,76.82,16,0,23,76.82
5228034,23,74.88,17,0,23,74.88
3472926,33,63.24,11,0,32,63.24
3705424,25,73.66,22,0,25,73.66
4439758,23,72.3,15,0,23,72.3
5197785,32,73.66,9,0,31,73.66
4231020,30,73.14,9,0,29,73.14
5280427,22,84.64,11,0,22,84.64
4595896,26,71.97,25,0,26,71.97
4915325,23,69.15,12,0,23,69.15
4965012,38,78.29,17,0,37,78.29
4506406,29,77.44,13,0,28,77.44
4719584,21,75.21,18,0,21,75.21
4038426,26,71.17,10,0,26,71.17
4094718,28,79.49,23,0,27,79.49
4964550,30,68.85,13,0,29,68.85
3513578,28,77.99,13,0,27,77.99
4918317,37,78.89,23,0,36,78.89
4330144,33,81.01,16,0,32,81.01
3179410,33,74.41,17,0,32,74.41
5422659,41,69.44,21,0,40,69.44
3982187,37,69.65,12,0,36,69.65
4574062,27,79.05,11,0,26,79.05
5242365,30,81.7,16,0,29,81.7
3397510,37,82.91,21,0,36,82.91
5412944,20,70.9,11,0,20,70.9
3703092,34,73.87,24,0,33,73.87
3963612,33,82.54,11,0,32,82.54
4791381,27,90.32,21,0,26,90.32
3573407,34,84.91,18,0,33,84.91
3262524,32,83.36,12,0,31,83.36
3024442,34,65.2,22,0,33,65.2
4714338,39,80.28,13,0,38,80.28
5117258,27,74.03,17,0,26,74.03
4948361,26,78.4,11,0,26,78.4
4690549,34,59.32,14,0,33,59.32
3130205,21,69.43,16,0,21,69.43
5448597,41,73.65,20,0,40,73.65
3340069,18,68.19,16,0,18,68.19
5319384,17,65.25,22,0,17,65.25
4245240,23,80.48,18,0,23,80.48
